CustomerID,FirstName,LastName,Gender,DateOfBirth,Email,Phone,Country,City,State,PostalCode,RegistrationDate,CustomerSegment,LoyaltyTier,IsActive,PreferredLanguage,MarketingOptIn
C00014961,Sophia,Garcia,Female,1997-03-11,sophia.garcia14961@globalretail.com,+6122913710,Italy,Milan,Lombardy,34575,2025-10-08,Consumer,Silver,True,it,False
C00014962,Amelia,Miller,Non-Binary,1974-08-29,amelia.miller14962@globalretail.com,+51654498184,Canada,Toronto,Ontario,60479,2022-02-06,Consumer,Gold,True,en,True
C00014963,John,Martin,Female,2000-10-31,john.martin14963@globalretail.com,+26854186939,France,Paris,Île-de-France,38262,2022-02-23,Consumer,Bronze,True,fr,False
C00014964,Olivia,Miller,Female,1997-11-15,olivia.miller14964@globalretail.com,+89928558607,United States,New York,NY,59276,2025-03-29,Consumer,Gold,True,en,False
C00014965,Sophia,Jones,Non-Binary,1990-03-18,sophia.jones14965@globalretail.com,+81938772746,United States,New York,NY,58604,2023-06-26,Corporate,Bronze,True,en,True
C00014966,Michael,Davis,Male,2005-07-25,michael.davis14966@globalretail.com,+58575038917,Italy,Milan,Lombardy,88811,2023-04-14,Consumer,Gold,True,it,True
C00014967,Noah,Taylor,Female,2001-06-17,noah.taylor14967@globalretail.com,+23716087879,France,Paris,Île-de-France,86725,2025-09-21,Consumer,Platinum,True,fr,True
C00014968,Emma,Taylor,Male,2000-11-27,emma.taylor14968@globalretail.com,+62312389561,Italy,Milan,Lombardy,54445,2023-12-02,Small Business,Silver,True,it,True
C00014969,Sophia,Jones,Male,2000-01-14,sophia.jones14969@globalretail.com,+4909042583,Canada,Toronto,Ontario,62220,2024-08-31,Consumer,Bronze,True,en,True
C00014970,Michael,Garcia,Non-Binary,2003-04-22,michael.garcia14970@globalretail.com,+72365614091,United Kingdom,London,England,41026,2025-10-24,Consumer,Silver,True,en,True
C00014971,Sophia,Johnson,Female,1994-11-18,sophia.johnson14971@globalretail.com,+19953578507,United States,New York,NY,17775,2020-04-03,Consumer,Bronze,True,en,True
C00014972,Emma,Miller,Male,1986-04-16,emma.miller14972@globalretail.com,+49903503451,Spain,Madrid,Madrid,85581,2020-12-16,Small Business,Silver,True,es,False
C00014973,Lucas,Jones,Female,1979-12-07,lucas.jones14973@globalretail.com,+86229581412,United States,New York,NY,68553,2024-11-21,Consumer,Bronze,True,en,False
C00014974,Lucas,Williams,Non-Binary,1989-03-18,lucas.williams14974@globalretail.com,+31684900266,United Kingdom,London,England,58171,2025-12-12,Consumer,Silver,True,en,False
C00014975,Emma,Miller,Non-Binary,1987-12-27,emma.miller14975@globalretail.com,+20904543520,United Kingdom,London,England,29132,2023-06-06,Consumer,Bronze,True,en,False
C00014976,John,Taylor,Female,1977-03-18,john.taylor14976@globalretail.com,+79274588080,United States,New York,NY,52452,2022-02-14,Consumer,Bronze,True,en,True
C00014977,Liam,Moore,Female,1983-12-31,liam.moore14977@globalretail.com,+47496023861,Netherlands,Amsterdam,North Holland,84204,2020-09-05,Consumer,Silver,True,nl,False
C00014978,Noah,Johnson,Non-Binary,1989-10-21,noah.johnson14978@globalretail.com,+43967314751,Netherlands,Amsterdam,North Holland,31839,2024-10-22,Consumer,Bronze,True,nl,False
C00014979,Liam,Wilson,Non-Binary,1997-11-07,liam.wilson14979@globalretail.com,+91444448645,Spain,Madrid,Madrid,43733,2021-05-09,Consumer,Platinum,True,es,False
C00014980,James,Wilson,Male,1976-03-21,james.wilson14980@globalretail.com,+18387030570,Italy,Milan,Lombardy,59665,2022-12-05,Consumer,Silver,True,it,True
C00014981,James,Davis,Female,1980-05-06,james.davis14981@globalretail.com,+43316703578,United States,New York,NY,80678,2024-07-27,Consumer,Bronze,True,en,True
C00014982,James,Wilson,Male,2001-06-23,james.wilson14982@globalretail.com,+97120028688,United States,New York,NY,47227,2024-07-11,Small Business,Silver,True,en,True
C00014983,Charlotte,Moore,Male,2012-03-09,charlotte.moore14983@globalretail.com,+5917282087,Canada,Toronto,Ontario,27156,2020-11-15,Consumer,Silver,False,en,True
C00014984,John,Taylor,Non-Binary,1989-11-05,john.taylor14984@globalretail.com,+69977278806,Italy,Milan,Lombardy,31053,2020-06-24,Consumer,Silver,True,it,True
C00014985,Amelia,Garcia,Male,1975-01-27,amelia.garcia14985@globalretail.com,+23357177455,Spain,Madrid,Madrid,77247,2020-03-21,Consumer,Bronze,True,es,True
C00014986,Liam,Jones,Non-Binary,2010-07-03,liam.jones14986@globalretail.com,+56906249168,United Kingdom,London,England,81774,2020-06-08,Small Business,Silver,True,en,False
C00014987,Lucas,Johnson,Male,2011-10-15,lucas.johnson14987@globalretail.com,+58951817220,Spain,Madrid,Madrid,25195,2021-11-18,Consumer,Bronze,True,es,True
C00014988,Lucas,Williams,Non-Binary,2008-04-06,lucas.williams14988@globalretail.com,+40851323920,United Kingdom,London,England,34654,2025-09-01,Consumer,Platinum,False,en,True
C00014989,Charlotte,Williams,Male,2001-04-17,charlotte.williams14989@globalretail.com,+42547107804,United States,New York,NY,92675,2020-01-20,Consumer,Bronze,True,en,True
C00014990,Liam,Garcia,Non-Binary,1998-01-15,liam.garcia14990@globalretail.com,+12173798228,Germany,Berlin,Berlin,59086,2024-10-22,Consumer,Bronze,True,de,True
C00014991,Lucas,Martin,Female,1988-06-15,lucas.martin14991@globalretail.com,+4639141754,United States,New York,NY,83133,2025-06-11,Consumer,Gold,True,en,True
C00014992,Emma,Wilson,Male,1996-04-24,emma.wilson14992@globalretail.com,+59198332237,United Kingdom,London,England,67176,2022-02-10,Consumer,Gold,True,en,True
C00014993,Olivia,Smith,Female,1990-03-10,olivia.smith14993@globalretail.com,+41345062821,Italy,Milan,Lombardy,10191,2026-01-28,Consumer,Gold,True,it,True
C00014994,Lucas,Taylor,Non-Binary,1989-02-13,lucas.taylor14994@globalretail.com,+86556645768,United Kingdom,London,England,39326,2024-12-02,Consumer,Silver,True,en,True
C00014995,Liam,Williams,Non-Binary,2014-03-18,liam.williams14995@globalretail.com,+95825383755,United Kingdom,London,England,21900,2022-10-10,Consumer,Gold,True,en,True
C00014996,Emma,Taylor,Non-Binary,1991-11-13,emma.taylor14996@globalretail.com,+62428198090,United Kingdom,London,England,35504,2022-02-19,Consumer,Silver,True,en,False
C00014997,Sophia,Garcia,Male,2015-03-01,sophia.garcia14997@globalretail.com,+14842988536,Italy,Milan,Lombardy,49709,2025-06-22,Small Business,Bronze,True,it,True
C00014998,James,Brown,Male,2010-10-30,james.brown14998@globalretail.com,+94728764154,France,Paris,Île-de-France,81012,2021-04-20,Small Business,Bronze,True,fr,True
C00014999,Sophia,Brown,Male,2014-10-16,sophia.brown14999@globalretail.com,+91321660085,Italy,Milan,Lombardy,78736,2025-10-30,Small Business,Silver,True,it,False
C00015000,Isabella,Moore,Non-Binary,2007-03-27,isabella.moore15000@globalretail.com,+54861948569,Canada,Toronto,Ontario,95569,2023-03-13,Consumer,Gold,True,en,True
C00015001,Emma,Smith,Non-Binary,1981-03-26,emma.smith15001@globalretail.com,+50718225645,Italy,Milan,Lombardy,45657,2025-04-23,Small Business,Gold,True,it,True
C00015002,Liam,Jones,Non-Binary,1980-07-21,liam.jones15002@globalretail.com,+91172517398,United Kingdom,London,England,15820,2025-07-22,Small Business,Silver,True,en,True
C00015003,Liam,Wilson,Non-Binary,1974-09-23,liam.wilson15003@globalretail.com,+52542231442,United States,New York,NY,33867,2021-02-10,Consumer,Bronze,True,en,True
C00015004,Noah,Williams,Non-Binary,2012-07-11,noah.williams15004@globalretail.com,+59719440319,Australia,Sydney,NSW,97061,2024-06-23,Small Business,Bronze,True,en,True
C00015005,John,Smith,Female,1980-09-08,john.smith15005@globalretail.com,+80139766249,Italy,Milan,Lombardy,64538,2020-04-25,Small Business,Gold,True,it,False
C00015006,Liam,Davis,Male,1979-04-22,liam.davis15006@globalretail.com,+33556267961,Spain,Madrid,Madrid,37541,2023-09-05,Consumer,Gold,True,es,True
C00015007,James,Johnson,Non-Binary,1998-07-15,james.johnson15007@globalretail.com,+52204513465,United Kingdom,London,England,35286,2025-11-09,Consumer,Bronze,True,en,True
C00015008,Amelia,Martin,Male,2012-08-17,amelia.martin15008@globalretail.com,+37840553568,United States,New York,NY,35144,2020-03-12,Consumer,Silver,True,en,True
C00015009,Olivia,Wilson,Female,2007-10-14,olivia.wilson15009@globalretail.com,+87402171893,United States,New York,NY,24717,2020-10-17,Consumer,Bronze,False,en,False
C00015010,Noah,Smith,Non-Binary,2005-04-25,noah.smith15010@globalretail.com,+59334107416,United States,New York,NY,27703,2023-05-31,Consumer,Bronze,True,en,False
C00015011,James,Brown,Female,1987-03-06,james.brown15011@globalretail.com,+45889515256,Australia,Sydney,NSW,94856,2022-11-06,Consumer,Bronze,True,en,True
C00015012,Noah,Garcia,Male,1985-02-04,noah.garcia15012@globalretail.com,+10732688690,Germany,Berlin,Berlin,89089,2021-06-07,Small Business,Silver,False,de,False
C00015013,James,Johnson,Non-Binary,2011-01-01,james.johnson15013@globalretail.com,+43464372373,United States,New York,NY,89118,2022-05-25,Consumer,Platinum,True,en,True
C00015014,Sophia,Moore,Male,2008-02-22,sophia.moore15014@globalretail.com,+72888071366,Spain,Madrid,Madrid,44624,2026-03-09,Consumer,Silver,True,es,False
C00015015,Lucas,Davis,Male,1978-03-22,lucas.davis15015@globalretail.com,+47865460915,Canada,Toronto,Ontario,81158,2025-04-07,Small Business,Bronze,True,en,True
C00015016,Charlotte,Garcia,Non-Binary,1987-04-26,charlotte.garcia15016@globalretail.com,+41756829215,Italy,Milan,Lombardy,37234,2020-07-10,Consumer,Silver,True,it,True
C00015017,Noah,Garcia,Female,1987-02-16,noah.garcia15017@globalretail.com,+50344796332,Spain,Madrid,Madrid,25089,2025-09-22,Consumer,Bronze,True,es,True
C00015018,James,Williams,Non-Binary,2009-04-16,james.williams15018@globalretail.com,+88592343104,Canada,Toronto,Ontario,58981,2024-03-28,Consumer,Bronze,True,en,True
C00015019,Sophia,Wilson,Non-Binary,2010-03-13,sophia.wilson15019@globalretail.com,+19168794324,Canada,Toronto,Ontario,23276,2025-06-22,Consumer,Silver,True,en,True
C00015020,Isabella,Taylor,Male,1985-09-14,isabella.taylor15020@globalretail.com,+65890794847,France,Paris,Île-de-France,13579,2024-02-23,Small Business,Silver,True,fr,False
C00015021,Isabella,Jones,Non-Binary,2004-12-02,isabella.jones15021@globalretail.com,+53556807915,Italy,Milan,Lombardy,51276,2022-01-05,Consumer,Platinum,True,it,True
C00015022,Charlotte,Johnson,Non-Binary,1984-10-03,charlotte.johnson15022@globalretail.com,+78726056424,United States,New York,NY,89230,2025-05-25,Small Business,Bronze,True,en,True
C00015023,John,Taylor,Non-Binary,1991-05-04,john.taylor15023@globalretail.com,+90375437233,Italy,Milan,Lombardy,49339,2023-03-09,Consumer,Bronze,True,it,True
C00015024,Charlotte,Moore,Female,2000-01-14,charlotte.moore15024@globalretail.com,+53462533300,United States,New York,NY,48569,2020-12-06,Consumer,Bronze,True,en,False
C00015025,Olivia,Smith,Non-Binary,2003-10-15,olivia.smith15025@globalretail.com,+43168584805,Germany,Berlin,Berlin,62289,2022-02-25,Consumer,Bronze,True,de,False
C00015026,James,Taylor,Male,1997-10-11,james.taylor15026@globalretail.com,+84667368644,Italy,Milan,Lombardy,85031,2024-11-13,Consumer,Bronze,False,it,False
C00015027,Lucas,Smith,Male,2004-01-31,lucas.smith15027@globalretail.com,+19266370646,United States,New York,NY,68700,2022-11-20,Consumer,Silver,True,en,False
C00015028,Lucas,Martin,Non-Binary,2013-08-01,lucas.martin15028@globalretail.com,+92111176083,Canada,Toronto,Ontario,47297,2024-05-28,Consumer,Silver,True,en,False
C00015029,Charlotte,Garcia,Non-Binary,1978-05-30,charlotte.garcia15029@globalretail.com,+22489960332,United States,New York,NY,53732,2023-12-10,Consumer,Gold,True,en,False
C00015030,Olivia,Johnson,Non-Binary,2003-06-25,olivia.johnson15030@globalretail.com,+24605354344,France,Paris,Île-de-France,61253,2022-06-20,Consumer,Silver,False,fr,True
C00015031,Liam,Wilson,Male,1974-07-03,liam.wilson15031@globalretail.com,+98747451474,United States,New York,NY,31447,2021-08-24,Consumer,Bronze,True,en,True
C00015032,Olivia,Miller,Non-Binary,1988-03-28,olivia.miller15032@globalretail.com,+68388151441,United States,New York,NY,27211,2026-01-31,Consumer,Silver,True,en,False
C00015033,John,Davis,Female,2008-12-21,john.davis15033@globalretail.com,+59165831365,United Kingdom,London,England,21658,2024-12-02,Consumer,Silver,True,en,True
C00015034,Emma,Moore,Male,2003-01-13,emma.moore15034@globalretail.com,+42316253400,Canada,Toronto,Ontario,48936,2021-03-12,Consumer,Bronze,True,en,True
C00015035,Olivia,Davis,Male,1991-03-15,olivia.davis15035@globalretail.com,+17797538612,Germany,Berlin,Berlin,49157,2021-12-27,Consumer,Platinum,True,de,True
C00015036,Olivia,Taylor,Female,2004-08-19,olivia.taylor15036@globalretail.com,+22228363105,United Kingdom,London,England,93668,2020-02-22,Small Business,Gold,True,en,False
C00015037,James,Martin,Male,1982-03-19,james.martin15037@globalretail.com,+44360477902,Spain,Madrid,Madrid,10252,2025-12-07,Consumer,Bronze,True,es,True
C00015038,Emma,Johnson,Non-Binary,2010-12-30,emma.johnson15038@globalretail.com,+31747675807,United States,New York,NY,53856,2023-03-31,Consumer,Bronze,True,en,True
C00015039,John,Johnson,Female,1984-01-31,john.johnson15039@globalretail.com,+16810984885,United Kingdom,London,England,31019,2024-06-21,Consumer,Gold,True,en,False
C00015040,Sophia,Brown,Non-Binary,2005-01-31,sophia.brown15040@globalretail.com,+93598695732,Germany,Berlin,Berlin,73362,2020-06-26,Consumer,Gold,True,de,True
C00015041,Liam,Jones,Non-Binary,1993-07-15,liam.jones15041@globalretail.com,+23884825985,Italy,Milan,Lombardy,67133,2022-08-15,Consumer,Bronze,True,it,True
C00015042,Liam,Brown,Non-Binary,1974-06-06,liam.brown15042@globalretail.com,+11526903757,United States,New York,NY,99130,2020-10-23,Consumer,Bronze,True,en,False
C00015043,John,Martin,Male,1982-10-09,john.martin15043@globalretail.com,+1315832455,France,Paris,Île-de-France,19529,2023-01-16,Consumer,Bronze,True,fr,False
C00015044,Michael,Moore,Non-Binary,1993-05-25,michael.moore15044@globalretail.com,+47661196353,Spain,Madrid,Madrid,51185,2025-03-18,Consumer,Gold,True,es,True
C00015045,Sophia,Williams,Female,1997-02-01,sophia.williams15045@globalretail.com,+64497054227,United Kingdom,London,England,73580,2022-07-15,Consumer,Bronze,True,en,True
C00015046,James,Moore,Male,1986-03-25,james.moore15046@globalretail.com,+79359976535,Spain,Madrid,Madrid,93677,2023-07-23,Corporate,Gold,True,es,True
C00015047,Sophia,Miller,Female,1989-05-31,sophia.miller15047@globalretail.com,+58389650028,United States,New York,NY,62692,2023-07-01,Consumer,Silver,True,en,True
C00015048,Noah,Taylor,Non-Binary,1980-04-26,noah.taylor15048@globalretail.com,+41844314270,United States,New York,NY,69686,2022-05-25,Consumer,Silver,True,en,False
C00015049,Liam,Johnson,Male,2005-01-15,liam.johnson15049@globalretail.com,+20884638980,France,Paris,Île-de-France,81657,2024-12-29,Consumer,Silver,True,fr,True
C00015050,John,Martin,Male,1984-01-06,john.martin15050@globalretail.com,+50646612438,Spain,Madrid,Madrid,38376,2025-06-27,Consumer,Bronze,True,es,True
C00015051,John,Wilson,Non-Binary,1976-04-18,john.wilson15051@globalretail.com,+93620469585,Germany,Berlin,Berlin,60688,2025-07-05,Consumer,Bronze,True,de,True
C00015052,Olivia,Williams,Female,1993-09-02,olivia.williams15052@globalretail.com,+62364272934,United States,New York,NY,54507,2022-06-21,Consumer,Bronze,True,en,False
C00015053,Michael,Jones,Non-Binary,1992-08-24,michael.jones15053@globalretail.com,+8567376332,United States,New York,NY,29006,2021-11-21,Small Business,Bronze,True,en,True
C00015054,Sophia,Davis,Male,1992-09-24,sophia.davis15054@globalretail.com,+37916277499,Netherlands,Amsterdam,North Holland,93440,2020-04-11,Consumer,Bronze,True,nl,True
C00015055,John,Johnson,Non-Binary,2013-11-09,john.johnson15055@globalretail.com,+52393843237,United States,New York,NY,30982,2021-10-27,Consumer,Bronze,True,en,True
C00015056,Michael,Jones,Male,2009-06-06,michael.jones15056@globalretail.com,+17186224329,Netherlands,Amsterdam,North Holland,27856,2026-01-28,Consumer,Bronze,True,nl,False
C00015057,Liam,Smith,Female,1995-09-28,liam.smith15057@globalretail.com,+52802628848,United Kingdom,London,England,79410,2023-08-08,Consumer,Bronze,True,en,True
C00015058,Michael,Wilson,Non-Binary,2008-08-16,michael.wilson15058@globalretail.com,+11912562050,United States,New York,NY,75236,2020-04-22,Consumer,Gold,True,en,True
C00015059,John,Johnson,Male,1985-06-04,john.johnson15059@globalretail.com,+63906296762,United States,New York,NY,53171,2022-01-16,Consumer,Silver,True,en,True
C00015060,Michael,Wilson,Female,2012-12-27,michael.wilson15060@globalretail.com,+96342919651,United States,New York,NY,62826,2021-01-03,Small Business,Bronze,True,en,True
C00015061,Michael,Wilson,Male,2009-02-13,michael.wilson15061@globalretail.com,+72540736033,Italy,Milan,Lombardy,44164,2023-08-10,Small Business,Gold,True,it,True
C00015062,Lucas,Johnson,Female,1986-03-20,lucas.johnson15062@globalretail.com,+82627271391,United States,New York,NY,99788,2021-02-04,Consumer,Bronze,True,en,True
C00015063,Liam,Williams,Male,1988-09-04,liam.williams15063@globalretail.com,+96710769844,United States,New York,NY,88031,2023-09-15,Consumer,Silver,True,en,True
C00015064,Amelia,Davis,Female,1993-03-31,amelia.davis15064@globalretail.com,+59746427833,Canada,Toronto,Ontario,79874,2024-01-10,Corporate,Silver,True,en,True
C00015065,Noah,Johnson,Female,2013-09-16,noah.johnson15065@globalretail.com,+1320778585,Germany,Berlin,Berlin,76811,2024-04-07,Consumer,Silver,True,de,True
C00015066,Sophia,Davis,Male,2005-07-03,sophia.davis15066@globalretail.com,+60534274820,Italy,Milan,Lombardy,95232,2020-11-22,Consumer,Bronze,True,it,True
C00015067,Emma,Brown,Non-Binary,2011-04-12,emma.brown15067@globalretail.com,+93884520113,Germany,Berlin,Berlin,81259,2021-08-25,Consumer,Platinum,True,de,True
C00015068,John,Smith,Female,1989-02-05,john.smith15068@globalretail.com,+46356961986,United States,New York,NY,97855,2023-09-09,Consumer,Bronze,True,en,False
C00015069,Sophia,Davis,Non-Binary,2008-01-24,sophia.davis15069@globalretail.com,+53348479708,United States,New York,NY,33337,2020-01-07,Consumer,Silver,True,en,True
C00015070,Charlotte,Moore,Non-Binary,1982-11-26,charlotte.moore15070@globalretail.com,+6198115154,United States,New York,NY,59246,2020-12-04,Small Business,Bronze,True,en,False
C00015071,Michael,Moore,Male,1978-10-08,michael.moore15071@globalretail.com,+21594488764,United States,New York,NY,11896,2025-01-24,Consumer,Silver,True,en,True
C00015072,Isabella,Wilson,Female,1991-01-16,isabella.wilson15072@globalretail.com,+82824125670,Spain,Madrid,Madrid,77429,2020-02-02,Consumer,Gold,True,es,False
C00015073,Olivia,Johnson,Male,2014-05-29,olivia.johnson15073@globalretail.com,+73750520182,Germany,Berlin,Berlin,55863,2024-08-28,Consumer,Bronze,True,de,True
C00015074,Michael,Williams,Non-Binary,1996-05-04,michael.williams15074@globalretail.com,+21810051542,United States,New York,NY,37179,2024-04-09,Consumer,Gold,True,en,True
C00015075,Liam,Williams,Female,1975-07-21,liam.williams15075@globalretail.com,+5245248420,United States,New York,NY,74462,2023-10-12,Consumer,Bronze,True,en,True
C00015076,Isabella,Moore,Male,1985-08-10,isabella.moore15076@globalretail.com,+77604889672,Netherlands,Amsterdam,North Holland,44832,2021-07-31,Consumer,Bronze,True,nl,True
C00015077,Olivia,Taylor,Female,2011-05-31,olivia.taylor15077@globalretail.com,+30536383198,Italy,Milan,Lombardy,49503,2023-06-09,Consumer,Bronze,False,it,False
C00015078,Lucas,Garcia,Male,1995-10-21,lucas.garcia15078@globalretail.com,+8349430608,United States,New York,NY,41109,2020-07-30,Consumer,Silver,True,en,True
C00015079,Emma,Williams,Male,1994-09-30,emma.williams15079@globalretail.com,+51246100451,United States,New York,NY,37190,2023-06-23,Consumer,Gold,True,en,True
C00015080,Liam,Moore,Non-Binary,1987-04-14,liam.moore15080@globalretail.com,+87639412870,United States,New York,NY,46996,2024-05-02,Consumer,Bronze,False,en,True
C00015081,Lucas,Jones,Non-Binary,1997-01-07,lucas.jones15081@globalretail.com,+32180730282,Netherlands,Amsterdam,North Holland,53693,2023-04-04,Consumer,Bronze,True,nl,False
C00015082,Michael,Wilson,Non-Binary,1984-04-04,michael.wilson15082@globalretail.com,+98949158563,United Kingdom,London,England,48952,2021-03-21,Consumer,Gold,True,en,False
C00015083,Lucas,Garcia,Non-Binary,1992-03-05,lucas.garcia15083@globalretail.com,+60979190160,Germany,Berlin,Berlin,77799,2021-01-12,Small Business,Bronze,True,de,False
C00015084,Emma,Moore,Non-Binary,1984-04-24,emma.moore15084@globalretail.com,+58941083004,Germany,Berlin,Berlin,71788,2024-05-24,Consumer,Bronze,True,de,True
C00015085,Noah,Jones,Female,1977-02-15,noah.jones15085@globalretail.com,+17943460325,Canada,Toronto,Ontario,38560,2020-06-22,Consumer,Silver,True,en,True
C00015086,Amelia,Moore,Male,1976-08-25,amelia.moore15086@globalretail.com,+65961628195,United Kingdom,London,England,41326,2021-07-24,Consumer,Platinum,True,en,False
C00015087,Sophia,Garcia,Male,1980-01-15,sophia.garcia15087@globalretail.com,+97530835490,Spain,Madrid,Madrid,14596,2024-01-13,Consumer,Silver,True,es,False
C00015088,Liam,Miller,Female,1988-03-14,liam.miller15088@globalretail.com,+77487241052,United Kingdom,London,England,29855,2021-02-24,Consumer,Bronze,True,en,True
C00015089,Sophia,Johnson,Male,1976-04-14,sophia.johnson15089@globalretail.com,+52849588090,United States,New York,NY,43888,2022-08-19,Consumer,Gold,True,en,True
C00015090,Emma,Taylor,Male,1978-10-21,emma.taylor15090@globalretail.com,+2138790788,Canada,Toronto,Ontario,56685,2021-04-17,Consumer,Bronze,True,en,True
C00015091,Liam,Taylor,Non-Binary,1982-11-05,liam.taylor15091@globalretail.com,+91865498901,United States,New York,NY,87698,2020-04-15,Small Business,Silver,True,en,False
C00015092,John,Davis,Non-Binary,2002-07-12,john.davis15092@globalretail.com,+28896181882,United States,New York,NY,37359,2020-12-01,Consumer,Gold,True,en,False
C00015093,Michael,Garcia,Non-Binary,2014-09-07,michael.garcia15093@globalretail.com,+63244087049,United Kingdom,London,England,45853,2024-09-27,Consumer,Bronze,False,en,True
C00015094,James,Davis,Female,2012-04-09,james.davis15094@globalretail.com,+61235814249,United Kingdom,London,England,28981,2020-05-17,Consumer,Bronze,True,en,True
C00015095,Emma,Johnson,Female,1992-10-08,emma.johnson15095@globalretail.com,+54638509539,United States,New York,NY,55092,2020-05-14,Consumer,Bronze,True,en,True
C00015096,Liam,Miller,Male,2013-05-25,liam.miller15096@globalretail.com,+77778913634,United States,New York,NY,32943,2020-02-01,Consumer,Gold,True,en,True
C00015097,Olivia,Jones,Non-Binary,2002-07-25,olivia.jones15097@globalretail.com,+76710565192,Spain,Madrid,Madrid,36827,2022-12-12,Consumer,Silver,True,es,False
C00015098,Olivia,Smith,Non-Binary,1985-07-01,olivia.smith15098@globalretail.com,+85313910533,United Kingdom,London,England,41568,2023-02-28,Small Business,Silver,True,en,True
C00015099,Sophia,Taylor,Non-Binary,2010-01-22,sophia.taylor15099@globalretail.com,+49543932561,France,Paris,Île-de-France,89003,2025-12-10,Small Business,Gold,True,fr,False
C00015100,Michael,Smith,Non-Binary,1979-04-23,michael.smith15100@globalretail.com,+53982760427,United Kingdom,London,England,64299,2021-09-07,Consumer,Bronze,True,en,True
C00015101,Charlotte,Garcia,Non-Binary,2002-05-26,charlotte.garcia15101@globalretail.com,+30455644017,United States,New York,NY,52358,2022-01-27,Consumer,Gold,True,en,True
C00015102,Olivia,Johnson,Male,1979-05-28,olivia.johnson15102@globalretail.com,+53821918431,United States,New York,NY,21789,2026-03-14,Consumer,Bronze,False,en,True
C00015103,John,Miller,Non-Binary,2004-11-13,john.miller15103@globalretail.com,+57266059224,Netherlands,Amsterdam,North Holland,65752,2022-09-19,Corporate,Gold,True,nl,True
C00015104,Noah,Williams,Female,1986-08-27,noah.williams15104@globalretail.com,+75460428229,United Kingdom,London,England,87596,2020-05-18,Consumer,Silver,True,en,True
C00015105,Sophia,Jones,Non-Binary,1981-09-17,sophia.jones15105@globalretail.com,+71291599952,Italy,Milan,Lombardy,32901,2022-09-30,Consumer,Bronze,True,it,True
C00015106,Olivia,Williams,Non-Binary,1975-04-13,olivia.williams15106@globalretail.com,+19245971626,Italy,Milan,Lombardy,91494,2022-08-16,Consumer,Silver,True,it,True
C00015107,Lucas,Smith,Male,1987-07-24,lucas.smith15107@globalretail.com,+29402658604,United States,New York,NY,59125,2023-04-13,Consumer,Silver,True,en,True
C00015108,Olivia,Moore,Non-Binary,2004-12-16,olivia.moore15108@globalretail.com,+8265530180,Canada,Toronto,Ontario,76717,2023-01-30,Consumer,Bronze,True,en,True
C00015109,Charlotte,Moore,Non-Binary,1993-05-19,charlotte.moore15109@globalretail.com,+72446923336,United States,New York,NY,55041,2025-05-12,Consumer,Bronze,True,en,True
C00015110,Noah,Martin,Non-Binary,1987-12-15,noah.martin15110@globalretail.com,+40711129629,Australia,Sydney,NSW,29534,2020-09-18,Small Business,Bronze,True,en,True
C00015111,Sophia,Moore,Non-Binary,1993-06-25,sophia.moore15111@globalretail.com,+39593409952,France,Paris,Île-de-France,16533,2020-03-02,Consumer,Gold,True,fr,True
C00015112,John,Williams,Non-Binary,2003-04-27,john.williams15112@globalretail.com,+19999740930,United States,New York,NY,27642,2026-04-08,Consumer,Bronze,True,en,False
C00015113,John,Miller,Female,1977-12-04,john.miller15113@globalretail.com,+82440164964,Italy,Milan,Lombardy,28396,2026-01-21,Consumer,Bronze,True,it,True
C00015114,Amelia,Davis,Female,2010-08-19,amelia.davis15114@globalretail.com,+74262481124,United Kingdom,London,England,68531,2020-12-01,Consumer,Gold,True,en,False
C00015115,Liam,Smith,Non-Binary,1998-03-10,liam.smith15115@globalretail.com,+62484313350,United States,New York,NY,11274,2023-08-23,Consumer,Bronze,True,en,True
C00015116,Lucas,Miller,Male,1994-01-20,lucas.miller15116@globalretail.com,+47379600634,Spain,Madrid,Madrid,86340,2021-05-21,Consumer,Platinum,True,es,True
C00015117,Olivia,Martin,Male,2004-11-23,olivia.martin15117@globalretail.com,+81782708654,United Kingdom,London,England,73628,2025-01-01,Consumer,Bronze,True,en,True
C00015118,John,Wilson,Female,1994-02-09,john.wilson15118@globalretail.com,+61792897109,Italy,Milan,Lombardy,68654,2024-11-17,Small Business,Silver,True,it,True
C00015119,John,Jones,Male,1991-03-13,john.jones15119@globalretail.com,+30249367411,United Kingdom,London,England,60210,2021-11-24,Small Business,Silver,True,en,False
C00015120,James,Brown,Male,1977-08-17,james.brown15120@globalretail.com,+23603821009,Italy,Milan,Lombardy,83532,2020-05-19,Consumer,Silver,True,it,True
C00015121,Olivia,Taylor,Female,2007-03-27,olivia.taylor15121@globalretail.com,+76860454598,United States,New York,NY,42344,2025-05-30,Consumer,Bronze,True,en,False
C00015122,James,Williams,Female,1996-03-08,james.williams15122@globalretail.com,+71501250708,United States,New York,NY,52606,2021-09-04,Consumer,Gold,True,en,True
C00015123,Charlotte,Wilson,Non-Binary,2003-12-20,charlotte.wilson15123@globalretail.com,+93194605329,France,Paris,Île-de-France,16735,2023-11-04,Consumer,Silver,True,fr,True
C00015124,John,Martin,Male,2011-12-11,john.martin15124@globalretail.com,+63405219812,Italy,Milan,Lombardy,30785,2025-02-25,Corporate,Silver,True,it,True
