Customer Id,First Name,Last Name,Gender,Birth Date,Email,Phone,Country,City,State,Postal Code,Registration Date,Customer Segment,Loyalty,Active,Language,Marketing
C00029654,Sophia,Miller,Non-Binary,1985-04-24,sophia.miller29654@globalretail.com,7810187407,Spain,Madrid,Madrid,59269,2020-07-03,Consumer,Gold,True,es,True
C00016650,Noah,Taylor,Non-Binary,1991-04-12,noah.taylor16650@globalretail.com,71418092698,Germany,Berlin,Berlin,17395,2021-05-16,Consumer,Silver,True,de,True
C00014785,Charlotte,Miller,Male,1992-10-30,charlotte.miller14785@globalretail.com,10628752337,Germany,Berlin,Berlin,22311,2024-09-02,Consumer,Bronze,True,de,True
C00026794,James,Moore,Non-Binary,2004-10-21,james.moore26794@globalretail.com,69329277923,France,Paris,Île-de-France,19691,2020-04-09,Consumer,Bronze,True,fr,True
C00019744,Lucas,Miller,Male,1989-11-07,lucas.miller19744@globalretail.com,25452201486,Italy,Milan,Lombardy,18202,2023-03-31,Corporate,Silver,True,it,False
C00003329,Charlotte,Williams,Male,1988-09-07,charlotte.williams3329@globalretail.com,43131102211,Spain,Madrid,Madrid,32435,2025-08-09,Consumer,Bronze,True,es,True
C00011568,Sophia,Davis,Male,2011-07-07,sophia.davis11568@globalretail.com,72216593247,Spain,Madrid,Madrid,99741,2024-11-26,Consumer,Gold,False,es,True
C00022061,Olivia,Wilson,Female,2015-02-07,olivia.wilson22061@globalretail.com,84250827191,United Kingdom,London,England,63122,2023-02-20,Small Business,Platinum,True,en,True
C00019076,James,Jones,Female,1999-04-27,james.jones19076@globalretail.com,74246495921,Netherlands,Amsterdam,North Holland,60120,2021-05-26,Consumer,Bronze,True,nl,False
C00012861,Lucas,Brown,Non-Binary,1977-04-27,lucas.brown12861@globalretail.com,17528092406,United States,New York,NY,40849,2023-08-24,Consumer,Silver,True,en,True
C00012385,Liam,Davis,Non-Binary,1987-09-29,liam.davis12385@globalretail.com,19909678217,United States,New York,NY,11722,2025-01-24,Corporate,Bronze,True,en,True
C00018963,Noah,Taylor,Male,2012-10-18,,76102844265,Italy,Milan,Lombardy,31040,2020-06-25,Consumer,Silver,False,it,True
C00029630,Isabella,Brown,Non-Binary,1990-05-02,isabella.brown29630@globalretail.com,9948968226,United States,New York,NY,76280,2020-06-17,Consumer,Gold,True,en,False
C00027439,Noah,Garcia,Female,1997-03-12,noah.garcia27439@globalretail.com,26268171034,Germany,Berlin,Berlin,29048,2023-06-15,Small Business,Bronze,True,de,False
C00004044,James,Moore,Female,1981-06-29,james.moore4044@globalretail.com,UNKNOWN,United Kingdom,London,England,36862,2023-11-22,Consumer,Bronze,True,en,True
C00011681,John,Johnson,Male,2000-10-18,john.johnson11681@globalretail.com,1828657685,Italy,Milan,Lombardy,31895,2022-10-10,Corporate,Silver,True,it,False
C00016633,Charlotte,Williams,Female,1979-01-20,charlotte.williams16633@globalretail.com,UNKNOWN,United States,New York,NY,30316,2022-03-09,Consumer,Bronze,True,en,False
C00008901,Liam,Brown,Male,2011-12-03,liam.brown8901@globalretail.com,52152175170,United States,New York,NY,52001,2025-12-28,Consumer,Silver,True,en,True
C00020008,Sophia,Smith,Non-Binary,1989-05-29,sophia.smith20008@globalretail.com,23548458854,Spain,Madrid,Madrid,94338,2024-10-21,Consumer,Gold,True,es,True
C00024668,James,Garcia,Non-Binary,1981-05-19,james.garcia24668@globalretail.com,19393980282,Italy,Milan,Lombardy,79080,2022-04-18,Consumer,Bronze,True,it,True
C00000479,Sophia,Taylor,Female,2005-10-06,sophia.taylor479@globalretail.com,41288354489,Germany,Berlin,Berlin,73137,2023-11-14,Small Business,Bronze,True,de,False
C00022826,Noah,Taylor,Male,2006-10-13,noah.taylor22826@globalretail.com,33841002186,United States,New York,NY,44449,2020-06-07,Consumer,Bronze,True,en,True
C00018569,Sophia,Brown,Female,1990-05-20,sophia.brown18569@globalretail.com,88304960427,United States,New York,NY,11867,2026-02-18,Consumer,Bronze,True,en,True
C00003462,James,Davis,Female,1988-08-17,james.davis3462@globalretail.com,97850041915,United States,New York,NY,23970,2023-09-23,Consumer,Gold,True,en,True
C00022884,Isabella,Moore,Male,2000-07-23,isabella.moore22884@globalretail.com,28255410325,Italy,Milan,Lombardy,99409,2024-03-27,Consumer,Bronze,True,it,False
C00026911,Noah,Garcia,Non-Binary,2012-05-25,noah.garcia26911@globalretail.com,61242435845,United Kingdom,London,England,44771,2020-07-04,Small Business,Bronze,True,en,True
C00006092,Liam,Davis,Female,1985/01/01,liam.davis6092@globalretail.com,69496236030,Italy,Milan,Lombardy,94358,2024-12-05,Consumer,Bronze,True,it,True
C00014763,Lucas,Taylor,Male,2008-12-27,lucas.taylor14763@globalretail.com,82945875640,France,Paris,Île-de-France,20161,2021-06-11,Small Business,Platinum,True,fr,True
C00020141,Sophia,Johnson,Non-Binary,2000-02-04,sophia.johnson20141@globalretail.com,23158602643,United Kingdom,London,England,26389,2026-04-15,Consumer,Gold,True,en,False
C00015376,Isabella,Davis,Male,2011-05-11,isabella.davis15376@globalretail.com,14402402122,United Kingdom,London,England,65768,2026-03-18,Consumer,Gold,True,en,True
C00020116,Emma,Davis,Female,1994-10-21,emma.davis20116@globalretail.com,53849418056,United Kingdom,London,England,14014,2023-08-22,Consumer,Bronze,True,en,True
C00022036,Amelia,Moore,Male,1985/01/01,amelia.moore22036@globalretail.com,16237232073,Italy,Milan,Lombardy,37258,2026-02-18,Consumer,Platinum,True,it,False
C00029355,Olivia,Taylor,Non-Binary,1992-04-08,olivia.taylor29355@globalretail.com,68896708155,United States,New York,NY,76405,2021-02-02,Small Business,Bronze,True,en,True
C00025167,Amelia,Miller,Non-Binary,1979-05-31,amelia.miller25167@globalretail.com,UNKNOWN,Italy,Milan,Lombardy,15818,2023-12-07,Consumer,Silver,True,it,True
C00013925,Charlotte,Jones,Non-Binary,2011-05-05,charlotte.jones13925@globalretail.com,54373567068,United States,New York,NY,68746,2023-08-10,Consumer,Gold,True,en,True
C00007586,Charlotte,Davis,Male,1982-10-17,charlotte.davis7586@globalretail.com,25626360727,United Kingdom,London,England,96487,2021-10-02,Small Business,Bronze,True,en,False
C00000648,Noah,Taylor,Female,1993-08-23,noah.taylor648@globalretail.com,33974381227,Australia,Sydney,NSW,90204,2022-09-14,Consumer,Bronze,True,en,False
C00000971,Liam,Wilson,Female,2002-02-19,liam.wilson971@globalretail.com,89139074525,United States,New York,NY,81938,2024-08-20,Consumer,Bronze,True,en,True
C00004259,Amelia,Davis,Female,1981-06-19,amelia.davis4259@globalretail.com,84159006407,Germany,Berlin,Berlin,27510,2025-02-04,Small Business,Bronze,True,de,False
C00015969,Amelia,Miller,Non-Binary,01/01/1985,amelia.miller15969@globalretail.com,62627061803,United States,New York,NY,89474,2024-11-11,Consumer,Silver,True,en,True
C00007699,John,Moore,Male,2002-03-12,john.moore7699@globalretail.com,27729800710,United States,New York,NY,99571,2021-11-14,Consumer,Bronze,True,en,True
C00020600,Sophia,Martin,Non-Binary,2006-09-21,sophia.martin20600@globalretail.com,30593308397,Germany,Berlin,Berlin,96863,2026-04-10,Small Business,Silver,True,de,True
C00019359,Sophia,Johnson,Male,2007-12-11,sophia.johnson19359@globalretail.com,99338665909,Germany,Berlin,Berlin,89020,2020-10-24,Corporate,Silver,True,de,False
C00020197,Emma,Davis,Non-Binary,1988-11-30,emma.davis20197@globalretail.com,91945852566,United States,New York,NY,15199,2023-10-15,Consumer,Bronze,True,en,True
C00029776,Michael,Martin,Non-Binary,1991-12-27,michael.martin29776@globalretail.com,22523907219,United States,New York,NY,44297,2024-09-10,Consumer,Bronze,True,en,True
C00022024,Michael,Johnson,Male,1984-12-17,michael.johnson22024@globalretail.com,79253817115,Spain,Madrid,Madrid,59561,2022-02-11,Consumer,Gold,True,es,False
C00024696,John,Taylor,Female,2000-05-03,john.taylor24696@globalretail.com,63381417650,Spain,Madrid,Madrid,74021,2024-02-05,Small Business,Bronze,True,es,True
C00022379,Sophia,Jones,Male,2014-09-02,sophia.jones22379@globalretail.com,32218222930,United States,New York,NY,60302,2021-07-12,Consumer,Platinum,True,en,True
C00001010,Amelia,Williams,Non-Binary,1974-06-04,amelia.williams1010@globalretail.com,96935018635,United Kingdom,London,England,24040,2024-03-25,Consumer,Bronze,True,en,False
C00007925,James,Jones,Female,1988-08-18,james.jones7925@globalretail.com,3674822367,United States,New York,NY,14512,2022-02-03,Consumer,Bronze,True,en,True
C00015447,Liam,Brown,Female,1999-07-23,liam.brown15447@globalretail.com,46209819737,Italy,Milan,Lombardy,46530,2021-11-27,Small Business,Bronze,False,it,True
C00004307,Sophia,Brown,Male,1985-03-01,sophia.brown4307@globalretail.com,72362902943,United States,New York,NY,77758,2023-11-27,Consumer,Bronze,True,en,False
C00029838,Emma,Davis,Non-Binary,1986-07-15,emma.davis29838@globalretail.com,87803259424,United States,New York,NY,44048,2024-06-18,Consumer,Bronze,True,en,True
C00004016,Charlotte,Jones,Female,2000-01-02,,99208767039,United Kingdom,London,England,14600,2020-12-21,Consumer,Silver,True,en,False
C00004102,Sophia,Smith,Male,1993-02-18,sophia.smith4102@globalretail.com,UNKNOWN,United States,New York,NY,87782,2025-11-21,Consumer,Gold,True,en,True
C00014015,Sophia,Miller,Female,2011-10-07,,40799275684,United Kingdom,London,England,91789,2023-03-22,Consumer,Gold,True,en,True
C00012095,James,Moore,Non-Binary,1988-04-19,james.moore12095@globalretail.com,1152301080,United States,New York,NY,24913,2022-01-14,Consumer,Gold,True,en,False
C00018494,Charlotte,Johnson,Male,2009-02-18,charlotte.johnson18494@globalretail.com,5628037968,United States,New York,NY,12707,2020-12-27,Small Business,Bronze,True,en,False
C00003227,Noah,Davis,Male,1991-09-22,noah.davis3227@globalretail.com,91299582540,France,Paris,Île-de-France,18606,2022-07-22,Consumer,Silver,True,fr,True
C00000327,Michael,Smith,Male,2015-02-08,michael.smith327@globalretail.com,18425030809,USA,Milan,Lombardy,29765,2021-09-14,Consumer,Gold,True,it,True
C00014013,James,Taylor,Non-Binary,1985-11-19,james.taylor14013@globalretail.com,10420385288,United States,New York,NY,18605,2025-09-13,Consumer,Bronze,True,en,False
C00019987,Charlotte,Martin,Non-Binary,2002-01-16,charlotte.martin19987@globalretail.com,32845055936,United Kingdom,London,England,16067,2020-11-13,Consumer,Bronze,True,en,True
C00026674,Noah,Brown,Male,1984-07-17,noah.brown26674@globalretail.com,14447035173,United Kingdom,London,England,35477,2021-09-06,Consumer,Bronze,True,en,True
C00011929,John,Moore,Non-Binary,1991-03-10,john.moore11929@globalretail.com,98841483368,United States,New York,NY,55930,2022-12-05,Consumer,Platinum,True,en,True
C00004991,Lucas,Wilson,Non-Binary,1988-08-26,,75974482483,Italy,Milan,Lombardy,82450,2021-02-01,Consumer,Bronze,True,it,True
C00029456,Charlotte,Smith,Non-Binary,1982-04-02,charlotte.smith29456@globalretail.com,42825970939,United Kingdom,London,England,45932,2020-12-29,Consumer,Gold,True,en,True
C00010325,Michael,Martin,Non-Binary,1988-12-28,michael.martin10325@globalretail.com,40938106541,United States,New York,NY,48838,2023-04-21,Consumer,Bronze,True,en,True
C00006613,Charlotte,Smith,Male,1981-11-12,,21258751750,USA,Paris,Île-de-France,85421,2020-05-16,Consumer,Bronze,True,fr,False
C00009268,Michael,Brown,Non-Binary,1976-11-09,michael.brown9268@globalretail.com,31870548044,Canada,Toronto,Ontario,64534,2026-01-30,Consumer,Bronze,True,en,False
C00019850,Emma,Brown,Non-Binary,1998-12-05,,3327671503,United States,New York,NY,19121,2025-01-12,Consumer,Platinum,True,en,True
C00002195,Charlotte,Moore,Male,1983-08-25,charlotte.moore2195@globalretail.com,26691345899,Italy,Milan,Lombardy,64037,2024-09-05,Consumer,Bronze,True,it,True
C00004746,Liam,Johnson,Non-Binary,1984-10-04,liam.johnson4746@globalretail.com,99946618844,Spain,Madrid,Madrid,35872,2026-01-10,Consumer,Bronze,True,es,True
C00023303,Emma,Moore,Male,1985/01/01,emma.moore23303@globalretail.com,95998502484,Australia,Sydney,NSW,69950,2026-01-20,Consumer,Bronze,True,en,True
C00010550,Noah,Wilson,Female,2011-07-11,noah.wilson10550@globalretail.com,63332974310,United States,New York,NY,10100,2021-04-08,Small Business,Bronze,True,en,True
C00029582,Amelia,Miller,Male,1991-06-18,amelia.miller29582@globalretail.com,59174306010,United States,New York,NY,45586,2024-06-04,Consumer,Platinum,True,en,True
C00008868,Emma,Williams,Female,1995-08-21,emma.williams8868@globalretail.com,58546057316,United States,New York,NY,55487,2024-12-02,Consumer,Silver,False,en,True
C00028953,Lucas,Johnson,Non-Binary,2014-05-29,lucas.johnson28953@globalretail.com,39887658909,United States,New York,NY,66511,2025-08-20,Consumer,Silver,True,en,False
C00007091,Lucas,Martin,Female,1995-07-19,lucas.martin7091@globalretail.com,19944554784,Germany,Berlin,Berlin,10223,2022-08-11,Consumer,Bronze,True,de,True
C00025452,Emma,Wilson,Non-Binary,1982-04-19,emma.wilson25452@globalretail.com,71359366840,Spain,Madrid,Madrid,49674,2026-03-28,Consumer,Bronze,True,es,False
C00023861,Isabella,Taylor,Male,01/01/1985,isabella.taylor23861@globalretail.com,87951273186,France,Paris,Île-de-France,81641,2020-09-23,Consumer,Gold,True,fr,True
C00021199,Charlotte,Martin,Male,1998-08-14,charlotte.martin21199@globalretail.com,84243065822,France,Paris,Île-de-France,26313,2025-09-24,Small Business,Bronze,True,fr,False
C00004775,Noah,Garcia,Female,1999-03-18,,89261984927,United Kingdom,London,England,62099,2020-08-24,Consumer,Silver,False,en,True
C00025448,Noah,Martin,Non-Binary,1979-04-08,,50314806076,Australia,Sydney,NSW,82780,2023-11-26,Consumer,Bronze,True,en,True
C00018872,Olivia,Johnson,Non-Binary,1980-10-15,olivia.johnson18872@globalretail.com,20422803882,United States,New York,NY,24964,2021-06-10,Small Business,Silver,True,en,False
C00015622,Noah,Garcia,Female,2003-03-30,noah.garcia15622@globalretail.com,UNKNOWN,Germany,Berlin,Berlin,96277,2020-09-13,Consumer,Bronze,True,de,True
C00023241,Olivia,Brown,Non-Binary,01/01/1985,olivia.brown23241@globalretail.com,53525163667,United States,New York,NY,37227,2023-02-20,Consumer,Bronze,True,en,False
C00028438,John,Johnson,Non-Binary,2008-11-10,john.johnson28438@globalretail.com,2445106398,France,Paris,Île-de-France,98887,2023-05-31,Consumer,Bronze,True,fr,True
C00029024,Sophia,Brown,Non-Binary,1983-10-13,sophia.brown29024@globalretail.com,91928166402,France,Paris,Île-de-France,12760,2025-01-29,Consumer,Silver,True,fr,False
C00020624,James,Garcia,Male,1989-05-18,james.garcia20624@globalretail.com,UNKNOWN,United States,New York,NY,95293,2023-09-14,Consumer,Bronze,True,en,True
C00006400,Isabella,Brown,Male,2013-01-03,isabella.brown6400@globalretail.com,2940326048,Spain,Madrid,Madrid,98711,2020-07-16,Consumer,Bronze,True,es,True
C00005118,Lucas,Jones,Non-Binary,01/01/1985,lucas.jones5118@globalretail.com,49941743905,United States,New York,NY,77598,2021-10-13,Consumer,Gold,True,en,True
C00018399,Olivia,Williams,Female,1992-07-12,olivia.williams18399@globalretail.com,70437377300,United States,New York,NY,47598,2024-07-08,Consumer,Bronze,True,en,True
C00023574,Charlotte,Jones,Male,1990-03-26,charlotte.jones23574@globalretail.com,1824426520,France,Paris,Île-de-France,30297,2022-05-29,Small Business,Silver,True,fr,False
C00016306,Sophia,Jones,Non-Binary,1987-09-13,sophia.jones16306@globalretail.com,6470337637,Germany,Berlin,Berlin,76098,2025-12-31,Consumer,Gold,True,de,False
C00016724,Lucas,Wilson,Non-Binary,1988-06-17,lucas.wilson16724@globalretail.com,52109819036,United States,New York,NY,28455,2022-07-06,Consumer,Silver,True,en,True
C00020379,James,Martin,Non-Binary,1978-06-12,james.martin20379@globalretail.com,14191196780,Spain,Madrid,Madrid,91317,2021-10-26,Consumer,Bronze,True,es,True
C00017768,Olivia,Garcia,Female,1976-02-05,olivia.garcia17768@globalretail.com,15391805392,United Kingdom,London,England,34211,2024-07-06,Consumer,Bronze,False,en,True
C00021490,Olivia,Brown,Female,1985/01/01,olivia.brown21490@globalretail.com,52371840629,United States,New York,NY,58854,2021-05-28,Consumer,Bronze,True,en,False
C00017468,Lucas,Wilson,Non-Binary,1996-07-05,,63494572751,United States,New York,NY,82685,2022-11-06,Small Business,Bronze,True,en,False
C00002749,Emma,Davis,Male,1996-02-22,,98627166274,United Kingdom,London,England,37382,2021-10-20,Consumer,Gold,True,en,True
C00013352,Sophia,Davis,Non-Binary,1985/01/01,sophia.davis13352@globalretail.com,90811457684,France,Paris,Île-de-France,93573,2024-11-22,Consumer,Silver,True,fr,True
C00008404,Emma,Martin,Non-Binary,1997-07-21,emma.martin8404@globalretail.com,54218925948,United States,New York,NY,43413,2024-05-24,Consumer,Gold,True,en,True
C00024131,Noah,Johnson,Non-Binary,1979-01-13,noah.johnson24131@globalretail.com,60592187493,France,Paris,Île-de-France,11017,2021-07-28,Consumer,Silver,True,fr,True
C00014476,Emma,Davis,Female,2006-07-24,emma.davis14476@globalretail.com,UNKNOWN,Germany,Berlin,Berlin,19019,2025-05-17,Consumer,Gold,True,de,True
C00001007,John,Miller,Male,2009-01-06,john.miller1007@globalretail.com,20139968156,Germany,Berlin,Berlin,50299,2023-12-26,Consumer,Bronze,True,de,False
C00005562,Liam,Smith,Female,1977-04-04,liam.smith5562@globalretail.com,28714711755,Italy,Milan,Lombardy,10939,2025-11-09,Small Business,Bronze,True,it,False
C00021136,James,Williams,Female,1976-02-10,james.williams21136@globalretail.com,88760207830,Netherlands,Amsterdam,North Holland,61970,2021-04-02,Consumer,Silver,True,nl,True
C00003943,Olivia,Williams,Non-Binary,2007-11-13,olivia.williams3943@globalretail.com,38656988330,United States,New York,NY,37365,2026-01-22,Small Business,Bronze,True,en,True
C00026798,Olivia,Martin,Non-Binary,1983-08-06,olivia.martin26798@globalretail.com,92836932163,United States,New York,NY,66482,2025-02-06,Consumer,Bronze,True,en,True
C00010824,Charlotte,Johnson,Female,1979-12-30,charlotte.johnson10824@globalretail.com,87905815271,Netherlands,Amsterdam,North Holland,42223,2022-08-17,Consumer,Bronze,True,nl,False
C00020536,Emma,Moore,Non-Binary,1989-02-25,emma.moore20536@globalretail.com,74162906795,United Kingdom,London,England,28367,2020-09-21,Consumer,Bronze,True,en,True
C00011196,Olivia,Brown,Female,1978-02-13,olivia.brown11196@globalretail.com,60867389587,United States,New York,NY,89271,2020-06-03,Consumer,Bronze,False,en,True
C00018907,John,Johnson,Female,1987-02-21,john.johnson18907@globalretail.com,68927294312,United States,New York,NY,87456,2022-07-04,Consumer,Bronze,True,en,True
C00012826,James,Taylor,Male,1990-08-31,james.taylor12826@globalretail.com,58661143963,Canada,Toronto,Ontario,84067,2020-10-19,Small Business,Platinum,True,en,False
C00007179,Isabella,Brown,Male,1982-11-13,isabella.brown7179@globalretail.com,90501892967,Canada,Toronto,Ontario,49676,2021-11-09,Consumer,Bronze,True,en,True
C00027383,John,Brown,Female,1976-09-29,john.brown27383@globalretail.com,70854724065,Canada,Toronto,Ontario,22916,2020-07-16,Consumer,Bronze,False,en,False
C00011267,Charlotte,Taylor,Female,1985/01/01,charlotte.taylor11267@globalretail.com,53483165957,Spain,Madrid,Madrid,25489,2022-01-20,Consumer,Bronze,True,es,True
C00023236,James,Williams,Non-Binary,1994-02-05,james.williams23236@globalretail.com,49485390871,Germany,Berlin,Berlin,58626,2023-10-09,Consumer,Bronze,True,de,True
C00000135,John,Garcia,Non-Binary,1977-02-11,john.garcia135@globalretail.com,98490204346,United States,New York,NY,36124,2020-07-10,Consumer,Gold,True,en,False
C00026805,Isabella,Jones,Female,1975-07-28,isabella.jones26805@globalretail.com,85554950813,United States,New York,NY,49158,2025-08-30,Consumer,Bronze,True,en,False
C00019314,Noah,Garcia,Female,2000-04-15,noah.garcia19314@globalretail.com,19129900999,United Kingdom,London,England,81499,2020-12-08,Consumer,Silver,True,en,False
C00019141,Lucas,Moore,Non-Binary,1979-02-07,lucas.moore19141@globalretail.com,UNKNOWN,United States,New York,NY,76332,2025-11-18,Corporate,Gold,True,en,True
C00016592,Amelia,Moore,Male,01/01/1985,amelia.moore16592@globalretail.com,28202528199,Australia,Sydney,NSW,27259,2023-03-22,Consumer,Silver,True,en,False
C00003352,Lucas,Moore,Non-Binary,2010-10-21,,52451242321,United States,New York,NY,26055,2023-07-07,Consumer,Silver,True,en,True
C00021333,Emma,Williams,Male,1990-08-05,emma.williams21333@globalretail.com,43831503037,Canada,Toronto,Ontario,58591,2022-03-10,Consumer,Silver,True,en,True
C00003201,Charlotte,Martin,Non-Binary,1996-05-24,,83352891241,United States,New York,NY,96697,2022-05-26,Consumer,Silver,True,en,True
C00011599,John,Martin,Female,1995-12-11,john.martin11599@globalretail.com,4187345816,Canada,Toronto,Ontario,87462,2022-04-27,Small Business,Bronze,True,en,True
C00013749,Sophia,Davis,Male,2005-06-19,sophia.davis13749@globalretail.com,85693360861,Canada,Toronto,Ontario,74235,2024-10-01,Consumer,Silver,True,en,False
C00024111,Liam,Miller,Female,1975-05-11,liam.miller24111@globalretail.com,58692820983,United States,New York,NY,84963,2022-08-11,Consumer,Silver,True,en,True
C00010905,Sophia,Jones,Female,1993-07-07,sophia.jones10905@globalretail.com,97698069569,France,Paris,Île-de-France,83761,2021-08-15,Consumer,Bronze,True,fr,True
C00010357,Michael,Johnson,Female,2008-10-21,michael.johnson10357@globalretail.com,UNKNOWN,Canada,Toronto,Ontario,41686,2022-04-13,Small Business,Platinum,True,en,False
C00006803,Isabella,Garcia,Female,01/01/1985,isabella.garcia6803@globalretail.com,UNKNOWN,United Kingdom,London,England,87867,2021-12-12,Small Business,Silver,True,en,False
C00007740,Amelia,Wilson,Non-Binary,1975-05-18,amelia.wilson7740@globalretail.com,91736789995,United Kingdom,London,England,34407,2020-11-04,Consumer,Bronze,True,en,False
C00022308,John,Brown,Non-Binary,1981-08-18,john.brown22308@globalretail.com,60530689815,United States,New York,NY,50313,2022-01-11,Consumer,Bronze,True,en,True
C00027336,Emma,Moore,Male,1998-01-28,emma.moore27336@globalretail.com,8322121384,United Kingdom,London,England,10352,2023-01-25,Consumer,Gold,True,en,True
C00029064,Noah,Taylor,Female,2000-12-21,noah.taylor29064@globalretail.com,99625864649,United Kingdom,London,England,78677,2021-11-08,Consumer,Bronze,True,en,False
C00028065,Noah,Moore,Female,1995-02-14,noah.moore28065@globalretail.com,36991560871,United States,New York,NY,26143,2021-02-17,Consumer,Bronze,True,en,True
C00000317,Isabella,Taylor,Male,2008-05-28,isabella.taylor317@globalretail.com,83432057618,United States,New York,NY,95411,2025-05-10,Corporate,Silver,True,en,True
C00000147,Liam,Jones,Male,2006-08-12,liam.jones147@globalretail.com,32876487016,United States,New York,NY,52803,2021-09-25,Consumer,Silver,True,en,True
C00009805,Lucas,Smith,Male,1988-06-21,lucas.smith9805@globalretail.com,72691101837,United Kingdom,London,England,24888,2024-10-08,Corporate,Bronze,True,en,True
C00021266,Sophia,Taylor,Male,2011-08-05,sophia.taylor21266@globalretail.com,81180636903,United States,New York,NY,97132,2022-12-15,Small Business,Silver,True,en,True
C00014792,Olivia,Johnson,Female,2005-09-01,olivia.johnson14792@globalretail.com,62594086730,United States,New York,NY,60391,2023-04-13,Consumer,Silver,True,en,True
C00017783,Sophia,Davis,Male,1990-10-22,sophia.davis17783@globalretail.com,89307948115,Netherlands,Amsterdam,North Holland,52604,2026-02-20,Consumer,Silver,True,nl,False
C00025955,Isabella,Martin,Male,1998-05-07,isabella.martin25955@globalretail.com,18812916773,France,Paris,Île-de-France,14378,2023-10-08,Consumer,Platinum,True,fr,True
C00005804,Amelia,Moore,Male,2013-11-12,amelia.moore5804@globalretail.com,5390982045,United States,New York,NY,50908,2020-11-30,Consumer,Silver,True,en,True
C00010099,Amelia,Williams,Female,1996-05-19,amelia.williams10099@globalretail.com,52465137609,Germany,Berlin,Berlin,49072,2023-08-11,Consumer,Bronze,True,de,True
C00026672,Emma,Taylor,Male,1994-07-14,emma.taylor26672@globalretail.com,5373934593,Germany,Berlin,Berlin,54872,2023-01-20,Small Business,Silver,True,de,False
C00009407,Isabella,Johnson,Female,1987-07-12,isabella.johnson9407@globalretail.com,33248955365,Canada,Toronto,Ontario,69901,2026-04-07,Consumer,Silver,True,en,True
C00009296,Olivia,Brown,Male,2001-04-14,olivia.brown9296@globalretail.com,58153140351,Netherlands,Amsterdam,North Holland,20617,2021-07-06,Consumer,Gold,True,nl,True
C00009667,Michael,Davis,Female,1976-07-11,michael.davis9667@globalretail.com,96356813132,United States,New York,NY,44617,2021-12-17,Consumer,Bronze,True,en,True
C00006342,James,Taylor,Female,2005-05-29,james.taylor6342@globalretail.com,7663378668,United Kingdom,London,England,38074,2023-04-02,Small Business,Bronze,True,en,False
C00016145,Michael,Moore,Non-Binary,2015-03-07,michael.moore16145@globalretail.com,1627098561,Germany,Berlin,Berlin,44504,2023-05-16,Consumer,Gold,True,de,True
C00008605,Amelia,Jones,Male,1983-08-03,amelia.jones8605@globalretail.com,40879320654,Spain,Madrid,Madrid,27278,2020-09-18,Consumer,Platinum,True,es,False
C00025350,John,Moore,Male,1975-10-01,john.moore25350@globalretail.com,88299026348,United States,New York,NY,48044,2025-07-09,Consumer,Silver,True,en,True
C00000820,Liam,Brown,Male,2014-12-01,liam.brown820@globalretail.com,56939084428,Germany,Berlin,Berlin,71520,2024-12-05,Consumer,Gold,True,de,True
C00004464,Noah,Williams,Non-Binary,1987-10-08,noah.williams4464@globalretail.com,40927830632,United Kingdom,London,England,36613,2025-12-29,Consumer,Bronze,True,en,False
C00010261,Lucas,Martin,Male,01/01/1985,lucas.martin10261@globalretail.com,8131762266,Germany,Berlin,Berlin,21550,2023-12-28,Consumer,Silver,True,de,False
C00009659,Lucas,Moore,Non-Binary,1979-09-26,,55972180155,United States,New York,NY,63494,2021-10-05,Consumer,Bronze,True,en,False
C00003487,Emma,Brown,Male,1982-07-07,emma.brown3487@globalretail.com,51882198640,United States,New York,NY,69123,2021-05-12,Consumer,Platinum,True,en,True
C00010558,Sophia,Johnson,Non-Binary,2006-12-15,sophia.johnson10558@globalretail.com,96867330329,Canada,Toronto,Ontario,31746,2021-01-25,Consumer,Gold,True,en,True
C00025994,Charlotte,Martin,Female,1999-03-20,charlotte.martin25994@globalretail.com,22526264783,Canada,Toronto,Ontario,37666,2025-07-14,Consumer,Silver,True,en,False
C00024892,Charlotte,Jones,Male,2001-10-07,charlotte.jones24892@globalretail.com,47517798994,Netherlands,Amsterdam,North Holland,86619,2025-08-05,Consumer,Bronze,True,nl,True
C00008689,Liam,Jones,Female,1980-08-22,liam.jones8689@globalretail.com,13824966340,Spain,Madrid,Madrid,84735,2023-04-08,Consumer,Bronze,True,es,True
C00024253,Michael,Johnson,Non-Binary,1993-11-05,michael.johnson24253@globalretail.com,77681744376,United Kingdom,London,England,65783,2023-11-23,Small Business,Gold,True,en,False
C00014604,Isabella,Taylor,Female,1982-07-30,isabella.taylor14604@globalretail.com,21482315547,Spain,Madrid,Madrid,13900,2020-02-17,Small Business,Gold,True,es,True
C00007221,Isabella,Martin,Male,1990-11-18,isabella.martin7221@globalretail.com,UNKNOWN,France,Paris,Île-de-France,58505,2023-12-15,Consumer,Silver,True,fr,False
C00003112,Emma,Williams,Non-Binary,1986-09-07,emma.williams3112@globalretail.com,43169152305,Spain,Madrid,Madrid,87792,2020-01-24,Consumer,Gold,False,es,True
C00008518,Amelia,Williams,Male,1987-02-01,amelia.williams8518@globalretail.com,16861747856,Germany,Berlin,Berlin,68819,2025-06-02,Consumer,Gold,True,de,True
C00018007,Lucas,Jones,Male,1976-03-02,lucas.jones18007@globalretail.com,73511191306,United States,New York,NY,53275,2025-11-12,Consumer,Silver,True,en,True
